Sales_ID,name,mileage,seats,car_num,engine
3887,Ford,23,5,54나1147,814
3888,Tata,22.95,5,64아6738,814
3889,Toyota,12.8,7,51호4678,1498
3890,Maruti,14,5,74마9167,1248
3891,Maruti,16.1,4,41술2109,2494
3892,Mahindra,16,7,24부8912,1061
3894,Maruti,19.7,5,35아6926,796
3895,Tata,23.84,5,77구1067,2179
3896,Toyota,12.8,8,95주7638,796
3897,Maruti,23.1,5,33노2087,1199
3898,Maruti,18.9,5,57로9221,2494
3899,Honda,19,5,33가9572,998
3900,Hyundai,18.6,5,52후2903,998
3901,Hyundai,19.1,5,10고8809,1199
3902,Maruti,21.1,5,42나4316,1197
3903,Ford,20,5,97아3922,1197
3904,Hyundai,22.54,5,20호7013,1248
3905,Mahindra,16,7,62마3870,1399
3906,Maruti,17.5,7,73해1506,1396
3907,Hyundai,22,5,78부9357,2179
3908,Datsun,19.44,7,96아7288,1373
3909,Maruti,33.44,4,67구4186,1582
3910,Maruti,19.3,5,93주4749,1198
3911,Hyundai,21.1,5,37노5569,796
3912,Fiat,15.7,5,20로6400,1248
3913,Maruti,26.6,5,48가6748,814
3914,Hyundai,18.6,5,60후5255,1172
3915,Toyota,12.8,8,49고8757,998
3916,Mahindra,14,9,65나4214,1197
3917,Maruti,19.3,5,58아5793,2494
3918,Tata,21.5,5,75호5355,2523
3919,Tata,19.09,5,42마9022,1248
3921,Maruti,17.3,5,41자4931,1497
3922,Mahindra,21,5,64부6395,1396
3924,Tata,22.3,5,84아7975,993
3925,Honda,25.8,5,51구1658,1461
3926,Maruti,19.7,5,98주8129,1248
3927,Maruti,20.51,5,23노7307,1498
3928,Maruti,19,5,47로3350,796
3929,Hyundai,13.9,5,83가1618,998
3930,Tata,17.57,5,99후7963,998
3931,Ford,17.8,5,42고8674,1599
3932,Chevrolet,25.44,5,38나8035,1193
3933,Ford,17,5,71아6115,1399
3934,Volkswagen,16.47,5,84호9841,936
3935,Hyundai,21.1,5,76마3465,1497
3936,Maruti,20.51,5,45축7307,1198
3937,Maruti,24.3,5,78부4728,814
3938,Maruti,26.59,5,48아4300,998
3939,Jeep,17.1,5,45구2650,1248
3940,Tata,17,5,27주6031,1248
3941,Chevrolet,16.2,5,98노3955,1956
3942,Chevrolet,25.44,5,33로9406,1198
3943,Tata,25.4,4,92가2163,995
3944,Maruti,19.1,5,24후7448,936
3945,Tata,21.12,5,47고6426,624
3946,Hyundai,21.1,5,55나4085,1197
3947,Nissan,23.08,5,10아7275,1248
3948,Hyundai,21.1,5,87호7693,814
3949,Maruti,20.4,5,53마7769,1461
3950,Maruti,25.2,5,28인9086,814
3951,Maruti,20.77,7,40부4816,1197
3952,Maruti,19,5,92아5503,1248
3953,Renault,23.08,5,62구4851,1248
3954,Mahindra,16.55,6,13주9830,998
3955,Toyota,12.8,8,41노1353,1461
3956,Mahindra,14,8,72로3319,2498
3957,Maruti,26.6,5,93가5751,2494
3958,Hyundai,22.32,5,18후4709,2523
3959,Maruti,20.51,5,72고6387,998
3960,Hyundai,24,5,11나8193,1582
3961,Mahindra,17.45,7,80아8241,998
3962,Maruti,20.51,5,45호5629,1120
3963,Ford,22.77,5,47마5611,1493
3964,Maruti,23.4,5,26묘6521,998
3965,Mahindra,17.3,7,11부2132,1498
3966,Tata,21.5,5,21아2085,1248
3967,Datsun,20.63,5,94구4336,1497
3968,Ford,22.77,5,45주1334,1497
3969,Maruti,20.85,5,84노4186,1198
3970,Hyundai,16.8,5,66로8057,1498
3971,Mahindra,18.49,7,86가9224,1197
3972,Maruti,20.89,5,74후2779,1493
3973,Hyundai,21.19,5,64고7474,1493
3974,Maruti,21.21,5,77나5822,1197
3975,Hyundai,17.92,5,42아5532,1396
3976,Maruti,20.51,5,75호3164,1197
3977,Mahindra,18.49,7,37마2532,1086
3978,Renault,25.17,5,50진5098,998
3979,Honda,17.3,7,24부8248,1493
3980,Hyundai,22.32,5,98아2676,799
3981,Hyundai,21.1,5,27구3293,1497
3982,Mahindra,15.1,7,47주8096,1582
3983,Nissan,19.01,5,79노2198,814
3984,Chevrolet,17.3,5,29로4435,2179
3985,Hyundai,22.54,5,72가7650,1461
3986,Mahindra,15.1,7,27후6056,1998
3987,Fiat,21.2,5,55고2300,1396
3988,Toyota,13,7,52나6439,2179
3989,Tata,13.93,7,51아3132,1248
3990,Fiat,20.5,5,65호8617,2494
3991,Maruti,18.9,5,62마1512,2179
3992,Mahindra,12.05,8,63사8269,1248
3993,Ford,22.77,5,56부8104,998
3994,Ford,23,5,79아2267,2179
3995,Maruti,18.9,5,56구2637,1498
3996,Hyundai,18.5,5,41주8867,1498
3997,Fiat,20.5,5,45노3721,1061
3998,Honda,16.8,5,60로7908,1197
3999,Mahindra,18.49,7,12가7300,1248
4000,Fiat,20.3,5,70후2135,1497
4001,Tata,17.57,5,68고5254,1493
4002,Fiat,20.5,5,68나6958,1248
4003,Maruti,21.21,5,98아7326,1193
4004,Hyundai,17.19,5,72호3404,1248
4005,Maruti,30.46,5,98마8846,1197
4006,Maruti,22.74,5,68오2740,1197
4007,Maruti,19.7,5,54부7384,796
4008,Hyundai,18.6,5,86아1405,796
4009,Hyundai,21.1,5,63구3359,796
4010,Tata,17.57,5,65주8365,1197
4011,Mahindra,12.05,9,58노3637,814
4012,Ashok,20.07,8,53로6970,1193
4013,Mahindra,17,5,23가5503,2179
4014,Maruti,18.9,5,82후4565,1461
4015,Honda,25.8,5,57고1845,1197
4016,Maruti,18.9,5,11나2610,998
4017,Volkswagen,15.04,5,49아9907,1498
4018,Maruti,11.96,8,82호2744,998
4019,Maruti,19.7,5,34마5768,1598
4020,Audi,12.07,7,44미6777,1298
4021,Mahindra,12.05,8,84부9810,796
4022,Hyundai,22.54,5,83아7418,2967
4023,Hyundai,21.9,5,57구1073,2179
4024,Chevrolet,25.44,5,99주1722,1396
4025,Hyundai,22.54,5,20노3906,1396
4026,Hyundai,19.67,5,85로4902,936
4027,Hyundai,23,5,82가1965,1396
4028,Chevrolet,18,5,71후2333,1582
4029,Nissan,16.95,5,14고5502,1396
4030,Hyundai,18.9,5,46나1735,995
4031,Toyota,10.75,7,34아5659,1498
4032,Hyundai,18.6,5,19호7443,1197
4033,Maruti,19.1,5,92마2208,2694
4034,Daewoo,18.5,5,49신4255,1197
4035,Hyundai,18.6,5,55부2710,1197
4036,Maruti,25.2,5,38아7493,796
4037,Hyundai,19.67,5,85구3711,1197
4038,Maruti,24.52,7,29주9631,1248
4039,Tata,19.09,5,73노5337,1582
4040,Hyundai,18.9,5,39로3211,1248
4041,Tata,19.09,5,71가4063,1396
4042,Tata,23.84,5,91후5207,1197
4044,Tata,19,5,42고9618,1396
4045,Hyundai,21.9,5,32나1281,1199
4046,Hyundai,21.1,5,89아1453,1405
4047,Mahindra,11.18,7,71호8484,1396
4048,Tata,17.2,5,86마8177,814
4049,Tata,23.84,5,38유8213,2696
4050,Tata,23.84,5,66부5730,1396
4051,Maruti,20.51,5,33아5892,1199
4053,Renault,21.8,5,34구5162,1199
4054,Renault,19.01,5,45주4282,998
4055,Tata,18.4,5,35노6747,1461
4056,Mahindra,11.79,8,44로8975,1461
4058,Renault,23.08,5,63가8114,1248
4059,Mahindra,13.6,7,42후5589,2179
4060,Maruti,18.9,5,41고7863,1461
4061,Ford,25.83,5,48나5423,2523
4062,Tata,23.57,5,32아9817,998
4063,Tata,17.88,5,74호7984,1498
4064,Hyundai,18.6,5,18마2357,1396
4065,Ford,23,5,91술1062,1396
4066,Mahindra,12.05,7,63부5305,1197
4067,Honda,25.5,5,37아2242,1498
4068,Hyundai,19.81,5,32구8164,2179
4069,Hyundai,19.08,5,20주6193,1498
4070,Hyundai,23.9,5,37노1473,1086
4071,Mahindra,16.55,6,68로2210,1582
4072,Maruti,19.3,5,11가4465,1582
4073,Maruti,21.21,5,57후5511,2498
4074,Hyundai,19.81,5,49고1314,1248
4075,Honda,25.1,5,36나7508,1197
4076,Maruti,22.9,5,55아5921,1086
4077,Hyundai,19.1,5,74호8728,1498
4078,Hyundai,18.6,5,92마6711,1248
4079,Maruti,26.59,5,69해9959,1197
4080,Maruti,26.59,5,94부1978,1197
4081,Mahindra,16,7,76아1836,1248
4082,Volkswagen,21.66,5,18구4525,1248
4083,Hyundai,19.67,5,59주9233,2179
4084,BMW,11.2,4,59노8449,1498
4085,Maruti,21.21,5,85로5256,1582
4086,Honda,18.7,5,86가3057,2993
4087,Mercedes,13,5,79후3742,1197
4088,Maruti,26.8,5,19고1590,1199
4089,Chevrolet,18.1,4,54나8454,2143
4090,Toyota,14.28,5,10아8066,1248
4091,Toyota,14.53,5,26호2976,1991
4092,Mercedes,17.9,5,60마1020,1798
4093,Hyundai,18.9,5,10자1128,1794
4094,Toyota,11.36,8,60부1479,2143
4095,Mahindra,16,7,83아1657,1197
4096,Honda,17.5,5,36구6788,2755
4097,Maruti,23.4,5,84주6475,2179
4098,Kia,17.8,5,83노2009,1199
4099,Maruti,28.09,5,63로6845,1248
4100,Skoda,21.66,5,83가8186,1493
4101,Maruti,22,5,11후4928,1248
4102,BMW,17.09,4,51고2935,1498
4103,Honda,18.7,5,31나9123,1197
4104,Chevrolet,18.6,5,14아3200,2993
4105,Maruti,19.1,5,91호8263,1199
4106,Mahindra,12.7,8,68마8864,1199
4107,Mahindra,25.32,6,61축5116,1197
4108,Honda,25.1,5,93부9829,2609
4109,Maruti,16.1,4,22아4073,1198
4110,Maruti,20.51,5,35구1368,1498
4111,Toyota,23.59,5,53주1256,796
4112,Maruti,22.74,5,90노2379,998
4113,Tata,12.2,10,95로8613,1364
4114,Maruti,17.8,5,83가4578,796
4115,Mahindra,16,7,60후9333,1948
4116,Ford,13.8,5,44고5927,1248
4117,Mahindra,12.7,8,26나1234,2179
4118,Skoda,20.86,5,91아3747,1399
4119,Maruti,17.8,5,85호5102,2609
4120,Honda,18.2,5,98마3953,1199
4121,Hyundai,13.9,5,52인5480,1248
4122,Maruti,19.7,5,27부8733,1199
4123,Volkswagen,20.34,5,44아4078,1599
4124,Mahindra,11.68,7,44구3518,796
4125,Maruti,21.4,5,65주8790,1498
4126,Maruti,22.74,5,34노2257,2498
4127,Maruti,23.95,5,67로6861,1197
4128,Hyundai,19.67,5,33가2284,796
4129,Tata,15.3,5,63후2309,998
4130,Tata,23.84,5,31고7363,1582
4131,Tata,27.28,5,50나7497,1396
4132,Tata,13.93,7,39아5333,1199
4133,Mahindra,11.68,7,36호8915,1047
4134,Mahindra,15.1,7,59마1186,2179
4135,Mahindra,16.5,7,80묘2956,2498
4136,Maruti,19.3,5,83부2349,2179
4137,Hyundai,15.8,5,18아3255,1493
4138,Maruti,24.7,5,18구4931,1248
4139,Maruti,21.21,5,61주6962,1591
4140,Ford,25.83,5,62노3372,796
4141,Ford,22.77,5,84로4365,1197
4142,Skoda,20.5,5,72가7517,1498
4143,Chevrolet,18.1,4,34후4076,1498
4144,Hyundai,18.6,5,79고2704,1598
4145,Hyundai,15.29,5,91나2795,1991
4146,Maruti,18.9,5,52아5492,1197
4147,Maruti,23.2,5,84호6615,1591
4148,Toyota,19.56,5,72마8720,998
4149,Chevrolet,16.5,5,88진5636,1248
4150,Maruti,15,5,67부2867,1197
4151,Tata,23.57,5,61아9413,995
4152,Hyundai,15.29,5,56구3944,1586
4153,Hyundai,22.54,5,34주8329,1396
4154,Chevrolet,25.44,5,35노2610,1591
4155,Maruti,22.74,5,56로8299,1396
4156,Tata,22.3,5,57가7856,936
4157,Hyundai,15.8,5,79후4648,796
4158,Tata,23.57,5,75고8286,1248
4159,Hyundai,22.54,5,22나7008,1591
4160,Tata,23.84,5,22아5164,1396
4161,Maruti,16.1,4,17호2077,1396
4162,Hyundai,17,5,28마1178,1199
4163,Honda,25.1,5,92사7838,796
4164,Hyundai,17,5,66부2407,1591
4165,Mahindra,13.6,7,24아2875,1498
4166,Maruti,18.9,5,48구2721,1197
4167,Mahindra,11.68,7,20주7536,2523
4168,Hyundai,20.3,5,40노9629,998
4169,Ford,23,5,57로3624,2498
4170,Maruti,22,5,33가5470,1086
4171,Maruti,22.9,5,93후6988,1498
4172,Hyundai,18.9,5,97고4679,1197
4173,Maruti,19.7,5,56나5298,1248
4174,Hyundai,20.36,5,99아3709,1197
4175,Tata,13.7,7,50호6121,796
4176,Mahindra,12.7,8,28마2874,1197
4177,Volkswagen,22.07,5,80오3624,2197
4178,Mahindra,15.96,7,33부3159,2609
4179,Maruti,16.1,4,32아8625,1199
4180,Mahindra,15.1,7,90구9634,2523
4181,Mahindra,15.1,7,16주6159,796
4182,Tata,15.3,5,53노2246,2179
4183,Chevrolet,14.8,10,79로2511,2179
4184,Hyundai,18.6,5,46가9671,1193
4185,Tata,15.3,7,83후3955,2499
4186,Toyota,12.5,5,40고8666,1197
4187,Renault,23.01,5,14나4794,2956
4188,Renault,19.87,5,28아6622,1794
4189,Tata,19.61,5,71호2884,999
4190,Hyundai,13.9,5,98마6172,1461
4191,Maruti,20.77,7,35미2793,1405
4192,Hyundai,18.6,5,36부8666,1599
4193,Mahindra,14,7,35아9201,1248
4194,Ford,22.7,5,96구8631,1197
4195,Ford,22.77,5,67주4254,2523
4196,Mahindra,17.3,7,21노4328,1498
4197,Isuzu,13.8,7,28로3858,1498
4198,Tata,21.5,5,90가4905,1497
4199,Ford,23,5,82후5089,2999
4200,Ford,20.4,5,65고2139,1497
4201,Nissan,14.23,5,27나7018,1498
4202,Datsun,20.63,5,29아5333,1194
4203,Honda,18,5,51호7052,1498
4204,Honda,17.8,5,89마4686,1198
4205,Ford,23,5,95신6598,1497
4206,Ford,20,5,35부4045,1497
4207,Chevrolet,11.5,7,93아5313,1498
4208,Ford,25.83,5,16구1516,1399
4209,MG,13.96,5,59주9855,1991
4210,Maruti,20.77,7,29노5571,1498
4211,Maruti,22.9,5,67로2531,1451
4212,Maruti,28.4,5,38가3431,1248
4213,Hyundai,13.9,5,57후6058,1248
4214,Maruti,27.39,5,32고3391,1248
4215,Tata,14.07,7,91나5435,1599
4216,Jaguar,13.6,5,14아1354,1248
4217,Lexus,22.37,5,94호6424,2956
4218,Jaguar,19.33,5,28마7345,1999
4219,Tata,14.1,7,50유6180,2487
4220,Volvo,18,5,50부7013,1999
4221,Toyota,19.16,5,47아2879,2179
4222,Maruti,21.79,5,78구4096,1969
4223,Maruti,27.39,5,49주2161,2494
4224,Honda,18.2,5,61노8726,998
4225,Toyota,12.99,7,88로9807,1248
4226,Maruti,22,5,70가8765,1199
4227,Toyota,16.78,5,57후2932,2494
4228,Maruti,22,5,15고9394,1197
4229,Hyundai,24,5,95나8408,1496
4230,BMW,16.78,5,63아9581,1197
4231,BMW,16.78,5,90호9711,1186
4232,Honda,19,5,82마2854,1995
4233,Skoda,14.3,5,60술6731,1995
4234,Volvo,16.8,5,66부4043,1199
4235,Jaguar,13.6,5,97아8996,1598
4236,Lexus,22.37,5,63구9637,1984
4237,Jaguar,19.33,5,56주3897,1999
4238,Tata,14.1,7,51노1073,2487
4239,Volvo,18,5,24로7978,1999
4240,Toyota,19.16,5,82가7289,2179
4241,Maruti,21.79,5,89후2016,1969
4242,Maruti,27.39,5,76고6771,2494
4243,Honda,18.2,5,38나6002,998
4244,Toyota,12.99,7,52아6891,1248
4245,Maruti,22,5,38호6700,1199
4246,Toyota,16.78,5,21마8624,2494
4247,Maruti,22,5,61해6186,1197
4248,Hyundai,24,5,93부3637,1496
4249,BMW,16.78,5,21아8098,1197
4250,BMW,16.78,5,23구1253,1186
4251,Honda,19,5,46주9163,1995
4252,Skoda,14.3,5,12노3531,1995
4253,Volvo,16.8,5,79로3641,1199
4254,Mitsubishi,14.8,5,93가4969,1598
4256,Jaguar,13.6,5,20후9030,1984
4257,Lexus,22.37,5,92고2258,1998
4258,Jaguar,19.33,5,16나4109,1999
4259,Tata,14.1,7,86아5202,2487
4260,Volvo,18,5,56호8390,1999
4261,Toyota,19.16,5,84마7745,2179
4262,Maruti,21.79,5,34자7977,1969
4263,Maruti,27.39,5,17부7118,2494
4264,Honda,18.2,5,37아2792,998
4265,Toyota,12.99,7,71구2040,1248
4266,Maruti,22,5,34주4875,1199
4267,Toyota,16.78,5,30노5135,2494
4268,Maruti,22,5,97로1543,1197
4269,Hyundai,24,5,24가2977,1496
4270,BMW,16.78,5,57후8118,1197
4271,BMW,16.78,5,52고8154,1186
4272,Honda,19,5,34나7093,1995
4273,Skoda,14.3,5,60아9475,1995
4274,Volvo,16.8,5,33호7970,1199
4275,Ford,25.01,5,70마6230,1598
4276,Hyundai,24.4,5,69축7906,1984
4277,Maruti,20.89,5,33부5521,1498
4278,Tata,19.1,5,73아6952,1120
4279,Toyota,12.8,8,22구4020,1197
4280,Maruti,24.7,5,33주7780,1405
4281,Maruti,28.09,5,21노3651,2494
4282,Maruti,20.85,5,68로7792,796
4283,Tata,22.3,5,57가7248,1248
4284,Hyundai,19.67,5,63후4383,1197
4285,Hyundai,17.92,5,31고3739,1248
4286,Maruti,16.1,4,12나2460,1582
4287,Ford,13.8,5,35아5256,1086
4288,Toyota,12.99,7,76호8880,796
4289,Maruti,21.4,5,41마7161,1299
4290,Tata,19.09,5,46인4386,2494
4291,Tata,20.3,5,54부5529,1197
4292,Maruti,17.3,5,64아5108,1405
4293,Maruti,22.9,5,90구1039,1199
4294,Honda,18,5,77주2528,993
4295,Hyundai,18.9,5,61노1814,1248
4296,Mahindra,18.15,6,26로3008,1497
4297,Renault,19.6,5,57가5795,1197
4298,Mahindra,11.79,8,46후7965,1198
4299,Mahindra,15.1,7,91고2300,1461
4300,Mercedes,11.7,5,99나6805,2179
4301,Ford,15.85,5,38아8422,2179
4302,Toyota,14.53,5,34호7506,1796
4303,Ford,15.85,5,49마3211,1499
4304,Maruti,17.5,5,79묘8351,1798
4305,Maruti,19.3,5,82부5430,1499
4307,Maruti,19.3,5,58아4732,1298
4308,Hyundai,17.8,5,31구9023,1248
4309,Audi,12.3,5,44주5778,1248
4310,Maruti,15,5,30노3639,1086
4311,Maruti,18.2,5,91로1801,1781
4312,Maruti,24.7,5,69가4621,1586
4313,Maruti,26.59,5,21후8725,1061
4314,Hyundai,20.36,5,93고3927,796
4315,Hyundai,17.19,5,53나4574,1248
4316,Maruti,15.37,7,47아5124,1197
4317,Toyota,23.87,5,23호1093,1197
4318,Maruti,16.1,4,96마7158,1196
4319,Hyundai,18.9,5,46진3868,1197
4320,Toyota,12.99,8,28부5839,796
4321,Jaguar,13.6,5,55아6349,1197
4322,Lexus,22.37,5,12구8546,2494
4323,Jaguar,19.33,5,88주7888,1999
4324,Tata,14.1,7,15노6341,2487
4325,Volvo,18,5,33로1099,1999
4326,Toyota,19.16,5,71가2757,2179
4327,Maruti,21.79,5,88후4837,1969
4328,Maruti,27.39,5,74고1348,2494
4329,Honda,18.2,5,77나2465,998
4330,Toyota,12.99,7,41아2045,1248
4331,Maruti,22,5,73호9774,1199
4332,Toyota,16.78,5,72마9139,2494
4333,Maruti,22,5,65사5049,1197
4334,Hyundai,24,5,59부5996,1496
4335,BMW,16.78,5,86아6384,1197
4336,BMW,16.78,5,69구8674,1186
4337,Honda,19,5,80주5543,1995
4338,Skoda,14.3,5,65노1642,1995
4339,Volvo,16.8,5,78로5687,1199
4340,Maruti,17.3,5,47가6755,1598
4341,Hyundai,19.81,5,34후4959,1984
4342,Mahindra,13.5,5,89고1630,1061
4343,Nissan,19.01,5,40나1407,1086
4344,Mahindra,15.96,9,25아4498,2179
4345,Hyundai,13.1,5,50호4020,1461
4346,Honda,17.8,5,33마6646,2523
4347,Maruti,28.4,5,78오9984,1493
4348,Maruti,20.77,7,10부4231,1497
4349,Hyundai,24.8,5,28아8509,1248
4350,Ford,25.83,5,34구9337,1248
4351,Maruti,17.8,5,12주1721,1396
4352,Ford,20,5,95노7745,1498
4353,Tata,14,9,22로4100,1248
4354,Mahindra,18.49,7,98가1685,1399
4355,Chevrolet,25.44,5,99후9921,1948
4356,Toyota,14.28,5,86고7113,1493
4357,Jaguar,16.36,5,15나3855,936
4358,Volkswagen,22,5,34아3041,1798
4359,Honda,12.8,5,56호9240,2179
4361,Maruti,18.9,5,32마8353,1498
4362,Honda,16.8,5,59미3099,1493
4363,Hyundai,18.9,5,14부7791,998
4364,Maruti,21.63,5,40아9250,1497
4365,Toyota,15.04,7,55구5109,1197
4366,Maruti,21.1,5,84주3009,998
4368,Maruti,21.21,5,60노8610,2755
4369,Maruti,11.96,8,20로6793,1248
4370,Mahindra,12.05,7,76가2124,1197
4371,Toyota,23.59,5,98후7851,1298
4372,Hyundai,21.1,5,81고5890,2179
4373,Opel,13.1,5,79나8902,1364
4374,Skoda,18.7,5,95아2213,814
4375,Tata,16.1,5,51호8014,1598
4376,Mercedes,15.26,5,67마1514,1896
4377,Tata,15.3,7,26신7079,1405
4378,Mercedes,17.9,5,23부1065,2143
4379,Ford,22.7,5,17아5774,2956
4380,Maruti,25.2,5,64구5046,2143
4381,Skoda,14.7,5,92주6363,1498
4382,Hyundai,24,5,26노2347,1248
4383,Hyundai,21.9,5,71로8002,1798
4384,Volkswagen,22.27,5,68가6943,1120
4385,Hyundai,16.38,5,18후6268,1396
4386,Renault,24.04,5,23고4767,1498
4387,Renault,23.01,5,64나9837,1995
4388,Maruti,20.52,5,72아1618,999
4389,Tata,21.9,4,81호2239,999
4390,Hyundai,22.32,5,17마8488,1197
4391,BMW,19.62,5,23유6989,624
4392,Volkswagen,17.42,5,81부1507,1582
4393,Maruti,20.52,5,77아5013,1995
4394,Mercedes,10,5,78구4146,1968
4395,Ford,24.4,5,42주1514,1197
4396,Isuzu,13.8,7,56노1777,2148
4397,Ford,23,5,76로1402,1499
4398,Tata,21.5,5,25가6329,2999
4399,Tata,17.6,7,92후4710,1498
4400,Jeep,16.3,5,26고9248,1497
4401,Volkswagen,18.24,5,65나8994,2179
4402,Maruti,19.1,5,46아1182,1956
4403,Maruti,19.7,5,78호5356,999
4404,Ford,18.16,5,80마4130,1197
4405,Maruti,19.7,5,63술3411,796
4406,Skoda,20.5,5,80부4646,1196
4407,Skoda,21.14,5,27아1821,796
4408,Tata,13.93,7,47구6205,1598
4409,Mahindra,12.05,9,24주3350,1498
4410,Maruti,24.3,5,19노2195,2179
4411,Maruti,21.63,5,26로9658,2179
4412,Hyundai,18.6,5,41가3714,1248
4413,Hyundai,17.92,5,98후5307,998
4414,Mahindra,12.05,8,45고8704,1197
4415,Jaguar,13.6,5,62나5070,1086
4416,Lexus,22.37,5,26아6631,2179
4417,Jaguar,19.33,5,47호9259,1999
4418,Tata,14.1,7,23마6673,2487
4419,Volvo,18,5,18해2275,1999
4420,Toyota,19.16,5,23부7971,2179
4421,Maruti,21.79,5,66아3732,1969
4422,Maruti,27.39,5,97구4382,2494
4423,Honda,18.2,5,37주2297,998
4424,Toyota,12.99,7,11노3090,1248
4425,Maruti,22,5,14로2769,1199
4426,Toyota,16.78,5,62가8725,2494
4427,Maruti,22,5,52후5726,1197
4428,Hyundai,24,5,58고1187,1496
4429,BMW,16.78,5,15나5043,1197
4430,BMW,16.78,5,46아4284,1186
4431,Honda,19,5,21호4181,1995
4432,Skoda,14.3,5,27마3977,1995
4433,Volvo,16.8,5,25자7030,1199
4436,Maruti,20.51,5,31부1480,1598
4437,Chevrolet,22.1,5,46아2758,1984
4438,Maruti,22.74,5,53구1199,998
4439,Tata,25,5,33주7529,1248
4440,Tata,19,5,89노4206,796
4441,Tata,15.3,5,89로6531,1396
4444,Maruti,25.1,5,94가3286,1248
4445,Hyundai,18.6,5,50후1889,1193
4446,Maruti,24.7,5,23고6890,1248
4447,Maruti,24.52,7,77나2990,1368
4448,Maruti,22.9,5,67아1341,796
4449,Maruti,16.02,7,94호8626,1248
4450,Mahindra,15.96,7,68마9343,1248
4451,Maruti,18.9,5,69축1517,1373
4452,Maruti,23.4,5,31부7329,2523
4453,Mahindra,14,8,93아3954,998
4454,Mahindra,14,9,50구1509,1248
4455,Tata,13.7,7,34주2440,2523
4456,Renault,19.01,5,30노1944,2523
4458,Maruti,19.7,5,20로9435,1948
4459,Tata,15.64,5,66가9853,1461
4460,Hyundai,18.9,5,48후5563,796
4461,Datsun,19.02,5,84고2251,1193
4462,Hyundai,20.3,5,33나6836,1197
4463,Ford,23,5,73아6630,1198
4464,Mahindra,16.5,7,23호1917,1086
4465,Mahindra,15.96,7,71마5319,1498
4466,Maruti,28.4,5,23인1399,1493
4467,Hyundai,22.54,5,75부5095,2523
4468,Ford,17.01,5,51아6959,1248
4469,Maruti,15.5,5,38구9256,1396
4470,Ford,23,5,66주8766,1499
4471,Maruti,21.4,5,10노1221,1586
4472,Hyundai,22.54,5,74로8281,1498
4473,Maruti,20.51,5,24가3548,1197
4474,Maruti,20.73,5,63후5661,1396
4475,Chevrolet,18,5,65고4056,998
4476,Maruti,20.92,5,25나9274,1373
4477,Maruti,23.1,5,88아3749,995
4478,Mahindra,16.55,6,23호9398,998
4479,Mahindra,15.4,7,98마2798,998
4480,Hyundai,21.1,5,46묘4723,2498
4481,Tata,15,5,13부4167,1997
4482,Fiat,15.7,5,48아3533,814
4483,Maruti,20.4,5,52구1281,1368
4484,Renault,19.87,5,80주6607,1172
4485,Renault,20.46,5,80노7422,1197
4486,Maruti,21.63,5,65로7049,1461
4487,Maruti,21.63,5,80가8905,1461
4488,Tata,17,5,46후2146,998
4489,Tata,22.95,5,61고5472,998
4490,Hyundai,24.4,5,17나7893,1405
4491,Tata,23,5,83아6342,1248
4492,Hyundai,13.1,5,65호4551,1120
4493,Toyota,12.99,7,36마1371,1248
4494,Maruti,20.51,5,71진6695,1493
4495,Volkswagen,16.47,5,21부1738,2494
4496,Maruti,22.9,5,68아2761,998
4497,Maruti,15.9,5,83구4051,1198
4498,Tata,15.3,7,86주9496,1248
4499,Ford,23,5,70노6753,1527
4500,Honda,18,5,67로4744,2956
4501,Hyundai,22.32,5,45가8135,1498
4502,Ford,20,5,67후4251,1497
4503,Toyota,12.8,7,66고6642,1582
4504,Hyundai,19.81,5,93나3516,1399
4505,Toyota,12.99,8,71아1968,2494
4506,Honda,18.7,5,48호1320,1086
4507,Maruti,23.4,5,28마7423,2494
4508,Renault,19.98,7,10사1169,1199
4509,Maruti,19.1,5,99부8567,1248
4510,Renault,25.17,5,84아4219,1461
4511,Chevrolet,25.44,5,99구6369,1197
4512,Toyota,13.68,8,79주3095,799
4513,Maruti,25.2,5,61노6628,936
4514,Maruti,19.3,5,51로7883,2393
4515,Maruti,19,5,20가7777,1248
4516,Hyundai,13.2,5,56후5353,1248
4517,Maruti,23.2,5,74고4548,998
4518,Maruti,16.1,5,89나9409,1495
4519,Honda,25.8,5,40아2413,1248
4520,Ford,17.8,5,86호7541,1197
4521,Maruti,26.59,5,77마5820,1498
4522,Maruti,23.4,5,83오2461,1399
4523,Hyundai,22.54,5,14부8094,1248
4524,Maruti,20.77,7,80아1848,1248
4525,Hyundai,19.67,5,64구9228,1396
4526,Volkswagen,16.96,5,47주4263,1248
4527,Volkswagen,22.15,5,99노1447,1582
4528,Mercedes,0,5,78로7241,1968
4529,Toyota,17.8,5,70가1166,1498
4530,Hyundai,21.1,5,41후2165,2987
4531,Maruti,28.4,5,39고2321,1496
4532,Maruti,18.5,5,36나3990,814
4533,Maruti,22.74,5,46아2652,1248
4534,Fiat,20.4,5,42호5017,1197
4535,Volkswagen,18.78,5,10마7322,796
4536,Maruti,23.65,5,13미1663,1248
4537,Toyota,23.59,5,24부1627,999
4538,Hyundai,18.5,5,58아5719,1248
4539,Hyundai,18.6,5,38구1847,1364
4540,Nissan,19.61,5,68주2555,1197
4541,Maruti,23.95,5,74노6035,1197
4542,Honda,17,5,50로2023,1461
4544,Maruti,24.3,5,20가1439,998
4545,Fiat,20.3,5,99후1503,1497
4546,Hyundai,19.2,5,19고6761,1248
